"Code";"Country_name";"Year";"Mobile_cellular_subscriptions";"Landline_phone_subscriptions";"Landline_internet_subscriptions"
"MOZ";"Mozambique";"2010";7224180.0;88062.0;17323.0
"MOZ";"Mozambique";"2011";7855340.0;88120.0;28374.0
"MOZ";"Mozambique";"2012";8804990.0;88140.0;29438.0
"MOZ";"Mozambique";"2013";12401300.0;77568.0;28852.0
"MOZ";"Mozambique";"2014";18482600.0;86856.0;36985.0
"MOZ";"Mozambique";"2015";20134900.0;89292.0;42570.0
"MOZ";"Mozambique";"2016";15025600.0;82421.0;46599.0
"MOZ";"Mozambique";"2017";11875500.0;80545.0;61641.0
"MOZ";"Mozambique";"2018";14074200.0;63006.0;70142.0
"MOZ";"Mozambique";"2019";14773400.0;80791.0;69975.0
"MOZ";"Mozambique";"2020";15463200.0;89016.0;70000.0
"MRT";"Mauritania";"2005";745615.0;41000.0;164.0
"MRT";"Mauritania";"2006";1060120.0;34870.0;973.0
"MRT";"Mauritania";"2007";1413970.0;40267.0;4000.0
"MRT";"Mauritania";"2008";2091990.0;76354.0;5876.0
"MRT";"Mauritania";"2009";2182250.0;74464.0;6775.0
"MRT";"Mauritania";"2010";2776050.0;71572.0;5809.0
"MRT";"Mauritania";"2011";3314770.0;72294.0;6120.0
"MRT";"Mauritania";"2012";4025480.0;65069.0;6697.0
"MRT";"Mauritania";"2013";3988200.0;53993.0;7532.0
"MRT";"Mauritania";"2014";3753330.0;51432.0;8000.0
"MRT";"Mauritania";"2015";3644480.0;51294.0;9638.0
"MRT";"Mauritania";"2016";3614170.0;53191.0;11141.0
"MRT";"Mauritania";"2017";4074160.0;57057.0;12637.0
"MRT";"Mauritania";"2018";4566500.0;59959.0;13224.0
"MRT";"Mauritania";"2019";4710800.0;61858.0;10815.0
"MRT";"Mauritania";"2020";4932570.0;62099.0;18457.0
"MUS";"Mauritius";"2002";347532.0;317792.0;285.0
"MUS";"Mauritius";"2003";462405.0;348202.0;1184.0
"MUS";"Mauritius";"2004";547745.0;353808.0;2564.0
"MUS";"Mauritius";"2005";656828.0;357490.0;5398.0
"MUS";"Mauritius";"2006";772395.0;357340.0;27895.0
"MUS";"Mauritius";"2007";928622.0;360762.0;35132.0
"MUS";"Mauritius";"2008";1033300.0;363600.0;52511.0
"MUS";"Mauritius";"2009";1086750.0;375160.0;72875.0
"MUS";"Mauritius";"2010";1190900.0;387700.0;93922.0
"MUS";"Mauritius";"2011";1294100.0;374600.0;118235.0
"MUS";"Mauritius";"2012";1485800.0;349100.0;140800.0
"MUS";"Mauritius";"2013";1533600.0;363000.0;162400.0
"MUS";"Mauritius";"2014";1652000.0;372200.0;182000.0
"MUS";"Mauritius";"2015";1762300.0;380000.0;197400.0
"MUS";"Mauritius";"2016";1814000.0;389500.0;212600.0
"MUS";"Mauritius";"2017";1839500.0;413100.0;246000.0
"MUS";"Mauritius";"2018";1918000.0;434300.0;274700.0
"MUS";"Mauritius";"2019";1866600.0;458700.0;307200.0
"MUS";"Mauritius";"2020";1912900.0;478700.0;323200.0
"MWI";"Malawi";"2003";135114.0;85000.0;69.0
"MWI";"Malawi";"2004";222135.0;93000.0;138.0
"MWI";"Malawi";"2005";421163.0;102724.0;404.0
"MWI";"Malawi";"2007";1050850.0;175209.0;934.0
"MWI";"Malawi";"2008";1507680.0;111333.0;986.0
"MWI";"Malawi";"2009";2485650.0;111333.0;1034.0
"MWI";"Malawi";"2010";3117360.0;152108.0;1085.0
"MWI";"Malawi";"2011";3951570.0;173481.0;1730.0
"MWI";"Malawi";"2012";4646890.0;227295.0;1238.0
"MWI";"Malawi";"2013";5290040.0;33569.0;8777.0
"MWI";"Malawi";"2014";5632510.0;18963.0;8561.0
"MWI";"Malawi";"2015";6566710.0;14462.0;5855.0
"MWI";"Malawi";"2016";7178380.0;11234.0;8692.0
"MWI";"Malawi";"2017";7772500.0;17337.0;10816.0
"MWI";"Malawi";"2018";7076910.0;14992.0;11358.0
"MWI";"Malawi";"2019";8901030.0;13101.0;11358.0
"MWI";"Malawi";"2020";10004700.0;12465.0;12255.0
"MYS";"Malaysia";"2001";7385000.0;4709560.0;4000.0
"MYS";"Malaysia";"2002";9053000.0;4669900.0;19302.0
"MYS";"Malaysia";"2003";11124000.0;4571560.0;110402.0
"MYS";"Malaysia";"2004";14611000.0;4446260.0;252500.0
"MYS";"Malaysia";"2005";19545000.0;4365650.0;483100.0
"MYS";"Malaysia";"2006";19463700.0;4342100.0;751000.0
"MYS";"Malaysia";"2007";23347000.0;4350000.0;1035200.0
"MYS";"Malaysia";"2008";27713000.0;4514000.0;1329300.0
"MYS";"Malaysia";"2009";30144000.0;4524000.0;1553600.0
"MYS";"Malaysia";"2010";33858700.0;4609800.0;2097800.0
"MYS";"Malaysia";"2011";36661300.0;4522900.0;2506700.0
"MYS";"Malaysia";"2012";41324700.0;4588900.0;2920900.0
"MYS";"Malaysia";"2013";43005000.0;4535800.0;2938800.0
"MYS";"Malaysia";"2014";44928600.0;4410200.0;3061000.0
"MYS";"Malaysia";"2015";44104000.0;4489500.0;3063800.0
"MYS";"Malaysia";"2016";43464500.0;4837200.0;2718800.0
"MYS";"Malaysia";"2017";42338500.0;6580800.0;2687800.0
"MYS";"Malaysia";"2018";42413400.0;7429000.0;2696000.0
"MYS";"Malaysia";"2019";44600700.0;7405100.0;2964500.0
"MYS";"Malaysia";"2020";43723600.0;7467900.0;3358800.0
"NAM";"Namibia";"2005";448857.0;138997.0;134.0
"NAM";"Namibia";"2006";608846.0;136163.0;198.0
"NAM";"Namibia";"2007";800270.0;138171.0;256.0
"NAM";"Namibia";"2008";1052000.0;145360.0;320.0
"NAM";"Namibia";"2009";1630000.0;148672.0;477.0
"NAM";"Namibia";"2010";1950070.0;157063.0;9435.0
"NAM";"Namibia";"2011";2194500.0;159059.0;17610.0
"NAM";"Namibia";"2012";2146830.0;171249.0;24053.0
"NAM";"Namibia";"2013";2727910.0;183532.0;35740.0
"NAM";"Namibia";"2014";2670980.0;182593.0;41212.0
"NAM";"Namibia";"2015";2549820.0;182507.0;70408.0
"NAM";"Namibia";"2016";2659950.0;187853.0;64343.0
"NAM";"Namibia";"2017";2680200.0;193045.0;65779.0
"NAM";"Namibia";"2018";2759290.0;141771.0;61968.0
"NAM";"Namibia";"2019";2823660.0;139968.0;63314.0
"NAM";"Namibia";"2020";2898120.0;140370.0;71063.0
"NCL";"NewNULLCaledonia";"2001";67917.0;50709.0;132.0
"NCL";"NewNULLCaledonia";"2002";80000.0;52000.0;700.0
"NCL";"NewNULLCaledonia";"2003";97113.0;51928.0;1668.0
"NCL";"NewNULLCaledonia";"2004";116443.0;53306.0;5146.0
"NCL";"NewNULLCaledonia";"2005";134265.0;55310.0;9600.0
"NCL";"NewNULLCaledonia";"2006";155000.0;57800.0;15601.0
"NCL";"NewNULLCaledonia";"2007";176350.0;60209.0;20315.0
"NCL";"NewNULLCaledonia";"2008";196474.0;63006.0;25455.0
"NCL";"NewNULLCaledonia";"2009";210000.0;67426.0;33121.0
"NCL";"NewNULLCaledonia";"2010";220811.0;72200.0;38196.0
"NCL";"NewNULLCaledonia";"2011";227310.0;76196.0;42767.0
"NCL";"NewNULLCaledonia";"2012";231000.0;80000.0;47900.0
"NCL";"NewNULLCaledonia";"2013";240500.0;85000.0;53600.0
"NCL";"NewNULLCaledonia";"2014";243100.0;88500.0;58300.0
"NCL";"NewNULLCaledonia";"2015";260277.0;77719.0;55371.0
"NCL";"NewNULLCaledonia";"2019";260000.0;46000.0;55000.0
"NCL";"NewNULLCaledonia";"2020";260000.0;46000.0;55000.0
"NER";"Niger";"2004";172421.0;24040.0;77.0
"NER";"Niger";"2005";323853.0;23954.0;212.0
"NER";"Niger";"2006";483000.0;29925.0;347.0
"NER";"Niger";"2007";900000.0;41686.0;482.0
"NER";"Niger";"2008";1897630.0;64738.0;617.0
"NER";"Niger";"2009";2600000.0;76336.0;1000.0
"NER";"Niger";"2010";3668620.0;83383.0;1500.0
"NER";"Niger";"2011";4742880.0;85354.0;2114.0
"NER";"Niger";"2012";5395540.0;100537.0;3669.0
"NER";"Niger";"2013";7006300.0;100500.0;6400.0
"NER";"Niger";"2014";8236400.0;105300.0;29954.0
"NER";"Niger";"2015";8959000.0;110000.0;27188.0
"NER";"Niger";"2016";7471800.0;160848.0;7707.0
"NER";"Niger";"2017";8778880.0;114352.0;8650.0
"NER";"Niger";"2019";12119000.0;58000.0;11000.0
"NER";"Niger";"2020";14239000.0;58000.0;12000.0
"NGA";"Nigeria";"2005";18587000.0;1223260.0;500.0
"NGA";"Nigeria";"2007";40395600.0;1579660.0;53594.0
"NGA";"Nigeria";"2008";62988500.0;1307620.0;67776.0
"NGA";"Nigeria";"2009";74500000.0;1482000.0;81958.0
"NGA";"Nigeria";"2010";87297800.0;1050240.0;99108.0
"NGA";"Nigeria";"2012";112778000.0;418166.0;14279.0
"NGA";"Nigeria";"2013";127246000.0;360537.0;15045.0
"NGA";"Nigeria";"2014";138960000.0;183290.0;15740.0
"NGA";"Nigeria";"2015";150830000.0;187155.0;15688.0
"NGA";"Nigeria";"2016";154342000.0;154513.0;107931.0
"NGA";"Nigeria";"2017";144920000.0;139344.0;110834.0
"NGA";"Nigeria";"2018";172731000.0;140491.0;73965.0
"NGA";"Nigeria";"2019";184592000.0;107154.0;83360.0
"NGA";"Nigeria";"2020";204229000.0;107031.0;65313.0
"NIC";"Nicaragua";"2000";90294.0;164484.0;700.0
"NIC";"Nicaragua";"2001";164509.0;157753.0;1604.0
"NIC";"Nicaragua";"2002";237248.0;171632.0;2319.0
"NIC";"Nicaragua";"2003";466706.0;205004.0;4403.0
"NIC";"Nicaragua";"2004";738624.0;214480.0;5001.0
"NIC";"Nicaragua";"2005";1119380.0;220869.0;10534.0
"NIC";"Nicaragua";"2006";1830220.0;247862.0;19042.0
"NIC";"Nicaragua";"2007";2502280.0;249000.0;27550.0
"NIC";"Nicaragua";"2008";3108000.0;254438.0;43212.0
"NIC";"Nicaragua";"2009";3344560.0;254686.0;78678.0
"NIC";"Nicaragua";"2010";3962250.0;258325.0;73279.0
"NIC";"Nicaragua";"2011";4823530.0;287618.0;85092.0
"NIC";"Nicaragua";"2012";5851720.0;299123.0;101312.0
"NIC";"Nicaragua";"2013";6808930.0;324971.0;131687.0
"NIC";"Nicaragua";"2014";7067860.0;339629.0;111409.0
"NIC";"Nicaragua";"2015";7264150.0;354017.0;116308.0
"NIC";"Nicaragua";"2016";7745510.0;366636.0;177024.0
"NIC";"Nicaragua";"2017";8179880.0;375856.0;210124.0
"NIC";"Nicaragua";"2018";7441530.0;325821.0;192413.0
"NIC";"Nicaragua";"2019";5788430.0;228782.0;217618.0
"NIC";"Nicaragua";"2020";5976480.0;210981.0;290351.0
"NLD";"Netherlands";"1998";3351000.0;9337000.0;75500.0
"NLD";"Netherlands";"1999";6745460.0;9613000.0;75500.0
"NLD";"Netherlands";"2000";10755000.0;9889000.0;260000.0
"NLD";"Netherlands";"2001";12200000.0;8158000.0;466200.0
"NLD";"Netherlands";"2002";12100000.0;8026000.0;1170970.0
"NLD";"Netherlands";"2003";13200000.0;7846000.0;1988000.0
"NLD";"Netherlands";"2004";14800000.0;7861000.0;3206000.0
"NLD";"Netherlands";"2005";15834000.0;7600000.0;4100000.0
"NLD";"Netherlands";"2006";17296000.0;7450000.0;5192200.0
"NLD";"Netherlands";"2007";19285000.0;7404300.0;5507000.0
"NLD";"Netherlands";"2008";20627000.0;7317200.0;5805000.0
"NLD";"Netherlands";"2009";20149000.0;7256000.0;6129000.0
"NLD";"Netherlands";"2010";19179000.0;7232000.0;6329000.0
"NLD";"Netherlands";"2011";19829300.0;7133000.0;6498010.0
"NLD";"Netherlands";"2012";19717000.0;7182000.0;6654000.0
"NLD";"Netherlands";"2013";19467000.0;7125490.0;6792000.0
"NLD";"Netherlands";"2014";19562000.0;6946000.0;6851000.0
"NLD";"Netherlands";"2015";20809100.0;6951530.0;7029100.0
"NLD";"Netherlands";"2016";20890000.0;6774000.0;7222770.0
"NLD";"Netherlands";"2017";20532000.0;6551000.0;7289580.0
"NLD";"Netherlands";"2018";21108000.0;5900000.0;7406700.0
"NLD";"Netherlands";"2019";21762000.0;5560000.0;7458570.0
"NLD";"Netherlands";"2020";21415000.0;4937000.0;7525020.0
"NOR";"Norway";"2000";3224000.0;2401000.0;23297.0
"NOR";"Norway";"2001";3593000.0;2337860.0;88541.0
"NOR";"Norway";"2002";3790000.0;2316920.0;205307.0
"NOR";"Norway";"2003";4060830.0;2236110.0;398758.0
"NOR";"Norway";"2004";4524750.0;2180430.0;671666.0
"NOR";"Norway";"2005";4754450.0;2108630.0;991349.0
"NOR";"Norway";"2006";4868920.0;2055060.0;1244540.0
"NOR";"Norway";"2007";5037650.0;1988170.0;1457260.0
"NOR";"Norway";"2008";5211210.0;1899520.0;1577430.0
"NOR";"Norway";"2009";5354550.0;1770920.0;1668230.0
"NOR";"Norway";"2010";5599290.0;1647400.0;1723360.0
"NOR";"Norway";"2011";5725450.0;1522210.0;1785680.0
"NOR";"Norway";"2012";5797500.0;1396020.0;1857720.0
"NOR";"Norway";"2013";5692050.0;1236700.0;1910720.0
"NOR";"Norway";"2014";5737960.0;1080870.0;1977130.0
"NOR";"Norway";"2015";5714890.0;944510.0;2050460.0
"NOR";"Norway";"2016";5729570.0;807163.0;2106980.0
"NOR";"Norway";"2017";5719660.0;686718.0;2165220.0
"NOR";"Norway";"2018";5720890.0;565316.0;2205860.0
"NOR";"Norway";"2019";5775830.0;444600.0;2260600.0
"NOR";"Norway";"2020";5825580.0;348808.0;2387660.0
"NPL";"Nepal";"2006";1157100.0;611544.0;963.0
"NPL";"Nepal";"2007";3268900.0;701126.0;10957.0
"NPL";"Nepal";"2008";4200000.0;805061.0;12000.0
"NPL";"Nepal";"2009";5597880.0;812615.0;17078.0
"NPL";"Nepal";"2010";9195560.0;841698.0;60177.0
"NPL";"Nepal";"2011";13354500.0;845542.0;94656.0
"NPL";"Nepal";"2012";16608600.0;831703.0;230618.0
"NPL";"Nepal";"2013";21362300.0;829097.0;311457.0
"NPL";"Nepal";"2014";23021300.0;837266.0;250602.0
"NPL";"Nepal";"2015";27516100.0;846940.0;302705.0
"NPL";"Nepal";"2016";32120300.0;858237.0;224184.0
"NPL";"Nepal";"2017";36096400.0;861299.0;503206.0
"NPL";"Nepal";"2018";39178500.0;799368.0;791961.0
"NPL";"Nepal";"2019";38696000.0;762000.0;1031000.0
"NPL";"Nepal";"2020";38213000.0;726000.0;1270000.0
"NRU";"Nauru";"2010";6200.0;0.0;950.0
"NZL";"NewNULLZealand";"2000";1542000.0;1831000.0;4658.0
"NZL";"NewNULLZealand";"2001";2288000.0;1823000.0;17267.0
"NZL";"NewNULLZealand";"2002";2449000.0;1765000.0;43500.0
"NZL";"NewNULLZealand";"2003";2599000.0;1798000.0;83000.0
"NZL";"NewNULLZealand";"2004";3027000.0;1800500.0;191695.0
"NZL";"NewNULLZealand";"2005";3530000.0;1729000.0;321000.0
"NZL";"NewNULLZealand";"2006";3802290.0;1761640.0;470200.0
"NZL";"NewNULLZealand";"2007";4251210.0;1746870.0;853020.0
"NZL";"NewNULLZealand";"2008";4620000.0;1750000.0;914961.0
"NZL";"NewNULLZealand";"2009";4700000.0;1870000.0;1022340.0
"NZL";"NewNULLZealand";"2010";4710000.0;1880000.0;1092000.0
"NZL";"NewNULLZealand";"2011";4820000.0;1880000.0;1178000.0
"NZL";"NewNULLZealand";"2012";4922000.0;1880000.0;1272000.0
"NZL";"NewNULLZealand";"2013";4766000.0;1850000.0;1316000.0
"NZL";"NewNULLZealand";"2014";5100000.0;1850000.0;1410000.0
"NZL";"NewNULLZealand";"2015";5600000.0;1850000.0;1450900.0
"NZL";"NewNULLZealand";"2016";6100000.0;1760000.0;1530500.0
"NZL";"NewNULLZealand";"2017";6400000.0;1790000.0;1583000.0
"NZL";"NewNULLZealand";"2018";6319000.0;1073000.0;1647640.0
"NZL";"NewNULLZealand";"2019";5931000.0;967000.0;1697530.0
"NZL";"NewNULLZealand";"2020";6148000.0;858000.0;1764980.0
"OMN";"Oman";"2002";463000.0;227625.0;97.0
"OMN";"Oman";"2003";594000.0;236178.0;136.0
"OMN";"Oman";"2004";806280.0;242745.0;668.0
"OMN";"Oman";"2005";1333220.0;265237.0;13240.0
"OMN";"Oman";"2006";1818020.0;269700.0;20065.0
"OMN";"Oman";"2007";2500000.0;294921.0;20177.0
"OMN";"Oman";"2008";3219350.0;301010.0;32447.0
"OMN";"Oman";"2009";3970560.0;300139.0;41131.0
"OMN";"Oman";"2010";4606130.0;283941.0;58556.0
"OMN";"Oman";"2011";4809250.0;287323.0;78217.0
"OMN";"Oman";"2012";5277590.0;304545.0;113324.0
"OMN";"Oman";"2013";5617430.0;351411.0;154290.0
"OMN";"Oman";"2014";6194170.0;375196.0;177063.0
"OMN";"Oman";"2015";6646660.0;434932.0;233234.0
"OMN";"Oman";"2016";6866260.0;422518.0;284647.0
"OMN";"Oman";"2017";6943910.0;509756.0;348926.0
"OMN";"Oman";"2018";6440890.0;560326.0;422035.0
"OMN";"Oman";"2019";6383460.0;592196.0;473070.0
"OMN";"Oman";"2020";6276540.0;594550.0;508949.0
"PAK";"Pakistan";"2005";12771200.0;5227830.0;14600.0
"PAK";"Pakistan";"2006";34506600.0;5240010.0;26611.0
"PAK";"Pakistan";"2007";62856700.0;4806210.0;45153.0
"PAK";"Pakistan";"2008";88019700.0;4416740.0;168082.0
"PAK";"Pakistan";"2009";94342000.0;6144250.0;391629.0
"PAK";"Pakistan";"2010";99185800.0;6079100.0;789487.0
"PAK";"Pakistan";"2011";108895000.0;5721720.0;1166300.0
"PAK";"Pakistan";"2012";120151000.0;5861920.0;1516810.0
"PAK";"Pakistan";"2013";127737000.0;6370860.0;1628100.0
"PAK";"Pakistan";"2014";135762000.0;4897810.0;2008680.0
"PAK";"Pakistan";"2015";125900000.0;3537600.0;1793200.0
"PAK";"Pakistan";"2016";136489000.0;3104420.0;2488330.0
"PAK";"Pakistan";"2017";144526000.0;2940240.0;2318000.0
"PAK";"Pakistan";"2018";153987000.0;2934740.0;2095430.0
"PAK";"Pakistan";"2019";165406000.0;2778240.0;2039790.0
"PAK";"Pakistan";"2020";175624000.0;2876790.0;2523030.0
"PAN";"Panama";"2001";475141.0;381912.0;7771.0
"PAN";"Panama";"2002";525845.0;386904.0;12235.0
"PAN";"Panama";"2003";692406.0;381421.0;15039.0
"PAN";"Panama";"2004";1259950.0;424811.0;16746.0
"PAN";"Panama";"2005";1748740.0;470453.0;17567.0
"PAN";"Panama";"2006";2174450.0;488308.0;112738.0
"PAN";"Panama";"2007";3010640.0;495250.0;150283.0
"PAN";"Panama";"2008";3915250.0;523999.0;196190.0
"PAN";"Panama";"2009";6066680.0;536356.0;234381.0
"PAN";"Panama";"2010";6646350.0;539317.0;258292.0
"PAN";"Panama";"2011";6735430.0;560184.0;282843.0
"PAN";"Panama";"2012";6213560.0;569880.0;294739.0
"PAN";"Panama";"2013";6204640.0;577028.0;307266.0
"PAN";"Panama";"2014";6906090.0;588397.0;310065.0
"PAN";"Panama";"2015";5741930.0;620436.0;316168.0
"PAN";"Panama";"2016";5141770.0;652816.0;429931.0
"PAN";"Panama";"2017";5280200.0;662588.0;441163.0
"PAN";"Panama";"2018";5722370.0;728379.0;540220.0
"PAN";"Panama";"2019";5825680.0;649156.0;535631.0
"PAN";"Panama";"2020";5825680.0;649156.0;562413.0
"PER";"Peru";"1999";1013310.0;1688000.0;75.0
"PER";"Peru";"2000";1273860.0;1717120.0;1078.0
"PER";"Peru";"2001";1793280.0;1570960.0;1078.0
"PER";"Peru";"2002";2306940.0;1656620.0;37401.0
"PER";"Peru";"2003";2930340.0;1839160.0;93908.0
"PER";"Peru";"2004";4092560.0;2193600.0;227610.0
"PER";"Peru";"2005";5583360.0;2402630.0;352622.0
"PER";"Peru";"2006";9120000.0;2559230.0;484899.0
"PER";"Peru";"2007";15417200.0;2844310.0;570218.0
"PER";"Peru";"2008";20951800.0;3075430.0;725563.0
"PER";"Peru";"2009";24700400.0;3548610.0;827663.0
"PER";"Peru";"2010";29115100.0;3159880.0;932503.0
"PER";"Peru";"2011";32461400.0;3250440.0;1211770.0
"PER";"Peru";"2012";29388100.0;3415480.0;1442780.0
"PER";"Peru";"2013";29793300.0;3205890.0;1612810.0
"PER";"Peru";"2014";31880000.0;3032560.0;1767060.0
"PER";"Peru";"2015";34235800.0;2911500.0;1999460.0
"PER";"Peru";"2016";36933200.0;3074460.0;2120760.0
"PER";"Peru";"2017";38915400.0;3082040.0;2310220.0
"PER";"Peru";"2018";42154800.0;2728620.0;2536080.0
"PER";"Peru";"2019";39844600.0;2470460.0;2784000.0
"PER";"Peru";"2020";44000000.0;2470000.0;3044000.0
"PHL";"Philippines";"2001";12159200.0;3315090.0;10000.0
"PHL";"Philippines";"2002";15383000.0;3310930.0;21000.0
"PHL";"Philippines";"2003";22509600.0;3340000.0;55000.0
"PHL";"Philippines";"2004";32935900.0;3437490.0;89000.0
"PHL";"Philippines";"2005";34779000.0;3367250.0;123000.0
"PHL";"Philippines";"2006";42868900.0;3633190.0;265030.0
"PHL";"Philippines";"2007";57344800.0;3940080.0;496151.0
"PHL";"Philippines";"2008";68117200.0;4076140.0;1045720.0
"PHL";"Philippines";"2009";75600000.0;4100000.0;1722410.0
"PHL";"Philippines";"2011";94189800.0;3555950.0;1791000.0
"PHL";"Philippines";"2012";101978000.0;3493160.0;2146600.0
"PHL";"Philippines";"2013";102824000.0;3148840.0;2572800.0
"PHL";"Philippines";"2014";111326000.0;3093240.0;2900000.0
"PHL";"Philippines";"2015";117838000.0;3223790.0;2900000.0
"PHL";"Philippines";"2016";120097000.0;3781960.0;2985450.0
"PHL";"Philippines";"2017";119972000.0;4163280.0;3399290.0
"PHL";"Philippines";"2018";134599000.0;4132440.0;3788490.0
"PHL";"Philippines";"2019";167322000.0;4255810.0;5920090.0
"PHL";"Philippines";"2020";149579000.0;4731200.0;7936570.0
"PLW";"Palau";"2004";3924.0;7751.0;74.0
"PLW";"Palau";"2005";6051.0;7977.0;100.0
"PLW";"Palau";"2006";8346.0;7326.0;97.0
"PLW";"Palau";"2007";10691.0;7474.0;101.0
"PLW";"Palau";"2008";11667.0;7386.0;111.0
"PLW";"Palau";"2009";12744.0;7137.0;142.0
"PLW";"Palau";"2010";14512.0;6976.0;239.0
"PLW";"Palau";"2011";15445.0;6916.0;518.0
"PLW";"Palau";"2012";17151.0;7325.0;898.0
"PLW";"Palau";"2013";17945.0;7263.0;1805.0
"PLW";"Palau";"2014";19114.0;7125.0;1110.0
"PLW";"Palau";"2015";23743.0;7204.0;1224.0
"PNG";"PapuaNULLNewNULLGuinea";"2008";874000.0;66846.0;2987.0
"PNG";"PapuaNULLNewNULLGuinea";"2009";1417550.0;91125.0;4453.0
"PNG";"PapuaNULLNewNULLGuinea";"2010";1909080.0;121172.0;6100.0
"PNG";"PapuaNULLNewNULLGuinea";"2011";2400000.0;130000.0;7500.0
"PNG";"PapuaNULLNewNULLGuinea";"2012";2709000.0;139000.0;9200.0
"PNG";"PapuaNULLNewNULLGuinea";"2013";3000000.0;140000.0;11300.0
"PNG";"PapuaNULLNewNULLGuinea";"2014";3358900.0;145100.0;13200.0
"PNG";"PapuaNULLNewNULLGuinea";"2015";3560000.0;150000.0;15000.0
"PNG";"PapuaNULLNewNULLGuinea";"2016";3782000.0;154000.0;17000.0
"PNG";"PapuaNULLNewNULLGuinea";"2017";4018000.0;158000.0;18000.0
"PNG";"PapuaNULLNewNULLGuinea";"2019";4535000.0;166000.0;20000.0
"PNG";"PapuaNULLNewNULLGuinea";"2020";4818000.0;166000.0;21000.0
"POL";"Poland";"2001";10004700.0;11400000.0;12000.0
"POL";"Poland";"2002";13898500.0;11861300.0;121684.0
"POL";"Poland";"2003";17401200.0;12292400.0;195752.0
"POL";"Poland";"2004";23096100.0;12553500.0;875865.0
"POL";"Poland";"2005";29166400.0;11836200.0;945159.0
"POL";"Poland";"2006";36745500.0;11475600.0;2911150.0
"POL";"Poland";"2007";41388800.0;10490600.0;4174000.0
"POL";"Poland";"2008";43926400.0;9453930.0;4462690.0
"POL";"Poland";"2009";44806600.0;8493450.0;5596000.0
"POL";"Poland";"2010";46952100.0;7667080.0;5858500.0
"POL";"Poland";"2011";50160200.0;6852600.0;6972130.0
"POL";"Poland";"2012";54086200.0;5950900.0;6887680.0
"POL";"Poland";"2013";56972800.0;8257430.0;7031060.0
"POL";"Poland";"2014";56905300.0;9731940.0;7233850.0
"POL";"Poland";"2015";54537200.0;9053650.0;7265550.0
"POL";"Poland";"2016";53001800.0;8143140.0;7327920.0
"POL";"Poland";"2017";50458900.0;7412430.0;7633080.0
"POL";"Poland";"2018";48285500.0;6575250.0;7851420.0
"POL";"Poland";"2019";48392900.0;6044960.0;7837960.0
"POL";"Poland";"2020";49350700.0;5777430.0;8369220.0
"PRI";"PuertoNULLRico";"2001";1628160.0;1288440.0;2427.0
"PRI";"PuertoNULLRico";"2002";1646930.0;1276490.0;22732.0
"PRI";"PuertoNULLRico";"2003";1709060.0;1212780.0;54337.0
"PRI";"PuertoNULLRico";"2004";1847930.0;1111890.0;86303.0
"PRI";"PuertoNULLRico";"2005";1993460.0;1037700.0;118268.0
"PRI";"PuertoNULLRico";"2006";2198840.0;1038000.0;150233.0
"PRI";"PuertoNULLRico";"2007";2431510.0;1012910.0;182198.0
"PRI";"PuertoNULLRico";"2008";2543590.0;949377.0;426310.0
"PRI";"PuertoNULLRico";"2009";2712220.0;905735.0;480293.0
"PRI";"PuertoNULLRico";"2010";2933990.0;890820.0;551520.0
"PRI";"PuertoNULLRico";"2011";3108370.0;826145.0;558251.0
"PRI";"PuertoNULLRico";"2012";3049700.0;706274.0;573225.0
"PRI";"PuertoNULLRico";"2013";3085150.0;660838.0;601570.0
"PRI";"PuertoNULLRico";"2014";3208820.0;823527.0;610334.0
"PRI";"PuertoNULLRico";"2015";3204990.0;813106.0;704411.0
"PRI";"PuertoNULLRico";"2016";3252180.0;813546.0;686851.0
"PRI";"PuertoNULLRico";"2017";3389400.0;783739.0;660077.0
"PRI";"PuertoNULLRico";"2018";3330290.0;703266.0;609027.0
"PRI";"PuertoNULLRico";"2019";3371970.0;686901.0;609943.0
"PRI";"PuertoNULLRico";"2020";3483570.0;711512.0;671284.0
"PRT";"Portugal";"1999";4671460.0;4229850.0;297.0
"PRT";"Portugal";"2000";6664950.0;4321000.0;25154.0
"PRT";"Portugal";"2001";7977540.0;4385450.0;99316.0
"PRT";"Portugal";"2002";8670000.0;4350530.0;260591.0
"PRT";"Portugal";"2003";10002700.0;4281120.0;502030.0
"PRT";"Portugal";"2004";10571100.0;4238270.0;838371.0
"PRT";"Portugal";"2005";11447300.0;4233700.0;1165440.0
"PRT";"Portugal";"2006";12226400.0;4241780.0;1423690.0
